id;commit_hash;file;heuristic;refactoring_type;is_floss;project
15;fe882009aa1070b3abb216064f7b54e6a5ac56c1;external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaEmitter.java;true positive;change method declaration;floss;storm
16;b1c8188d8252ef613c04aeae9e9560a800f9ead3;storm-core/src/jvm/org/apache/storm/utils/ConfigUtils.java;true positive;none;not_floss;storm
17;d46ed8fbe6bbd8116ceb60769f4b0b569bfd2d0d;storm-core/src/jvm/org/apache/storm/metric/StormMetricsRegistry.java;formatting conflict;none;not_floss;storm
18;b47932d899917a8a2d1a5d9a671a448b147a7432;storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java;ordering conflict;none;not_floss;storm
19;b47932d899917a8a2d1a5d9a671a448b147a7432;storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java;formatting conflict;none;not_floss;storm
20;b47932d899917a8a2d1a5d9a671a448b147a7432;storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java;true positive;change method declaration;not_floss;storm
21;b47932d899917a8a2d1a5d9a671a448b147a7432;storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java;true positive;change method declaration;floss;storm
22;526dcc0ae86968a36a90502a77de9ab2a8db1f14;src/jvm/backtype/storm/tuple/Tuple.java;formatting conflict;none;not_floss;storm
23;f18d98fc45f89d058ebbd2578e2c9e82cfedc722;storm-core/src/jvm/backtype/storm/messaging/netty/Context.java;true positive;none;not_floss;storm
24;6e5c35a8a4eecc72fe8bc9a76fa6da9edca9e3a6;storm-core/src/jvm/backtype/storm/Config.java;ordering conflict;none;not_floss;storm
25;d3c6a1b1e8d03297cdca95f9244d7c49a590e3fa;storm-core/src/jvm/backtype/storm/Config.java;ordering conflict;none;not_floss;storm
26;dc6254f1bfec6bb2a657fb618f93cecda23c16d8;javaparser-symbol-solver-core/src/main/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserSymbolDeclaration.java;ordering conflict;none;not_floss;javaparser
27;6687e7b034b803de2b407bf320e7d107e3b2b3b7;javaparser-core/src/main/java/com/github/javaparser/ast/stmt/BlockStmt.java;ordering conflict;none;not_floss;javaparser
28;6687e7b034b803de2b407bf320e7d107e3b2b3b7;javaparser-core/src/main/java/com/github/javaparser/ast/stmt/BlockStmt.java;ordering conflict;none;not_floss;javaparser
29;5bc7c9544f7fed784383ea0e38234d473ff6c94d;javaparser-core/src/main/java/com/github/javaparser/ast/visitor/ModifierVisitor.java;ordering conflict;none;not_floss;javaparser
30;5bc7c9544f7fed784383ea0e38234d473ff6c94d;javaparser-core/src/main/java/com/github/javaparser/ast/visitor/GenericListVisitorAdapter.java;formatting conflict;none;not_floss;javaparser
31;fc4af07a0809e462b759c4e361810a986333448d; javaparser-core/src/main/java/com/github/javaparser/metamodel/JavaParserMetaModel.java;unhandled refactoring conflict;rename field;floss;javaparser
32;fc4af07a0809e462b759c4e361810a986333448d;javaparser-core/src/main/java/com/github/javaparser/ast/visitor/VoidVisitorAdapter.java;unhandled refactoring conflict;change method declaration;not_floss;javaparser
33;fc4af07a0809e462b759c4e361810a986333448d;javaparser-core/src/main/java/com/github/javaparser/ast/visitor/NoCommentHashCodeVisitor.java;unhandled refactoring conflict;change method declaration;not_floss;javaparser
34;fc4af07a0809e462b759c4e361810a986333448d;javaparser-core/src/main/java/com/github/javaparser/ast/visitor/NoCommentEqualsVisitor.java;unhandled refactoring conflict;change method declaration;not_floss;javaparser
35;fc4af07a0809e462b759c4e361810a986333448d;javaparser-core/src/main/java/com/github/javaparser/ast/visitor/ModifierVisitor.java;unhandled refactoring conflict;change method declaration;floss;javaparser
36;fc4af07a0809e462b759c4e361810a986333448d;javaparser-core/src/main/java/com/github/javaparser/ast/visitor/HashCodeVisitor.java;unhandled refactoring conflict;change method declaration;not_floss;javaparser
37;fc4af07a0809e462b759c4e361810a986333448d;javaparser-core/src/main/java/com/github/javaparser/ast/visitor/EqualsVisitor.java;unhandled refactoring conflict;change method declaration;not_floss;javaparser
38;fc4af07a0809e462b759c4e361810a986333448d;javaparser-core/src/main/java/com/github/javaparser/ast/visitor/CloneVisitor.java;unhandled refactoring conflict;change method declaration;not_floss;javaparser
39;fc4af07a0809e462b759c4e361810a986333448d;javaparser-core/src/main/java/com/github/javaparser/ast/visitor/CloneVisitor.java;unhandled refactoring conflict;change method declaration;floss;javaparser
40;fc4af07a0809e462b759c4e361810a986333448d;javaparser-core/src/main/java/com/github/javaparser/ast/modules/ModuleRequiresDirective.java;unhandled refactoring conflict;change method declaration;floss;javaparser
41;c96f96dbd7af6c8ea8ed38e44a0499e9a6941103; src/test/resources/bdd/samples/JavaConcepts.java;unhandled refactoring conflict;rename class;not_floss;javaparser
42;02686a5216af96fadd661ae3d61fe5c4eda76bd3;javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/javaparsermodel/declarations/JavaParserEnumDeclarationTest.java;formatting conflict;none;not_floss;javaparser
43;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
44;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
45;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
46;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
47;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
48;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
49;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
50;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
51;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
52;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
53;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
54;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
55;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
56;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
57;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
58;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
59;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
60;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
61;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
62;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
63;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
64;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
65;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
66;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
67;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
68;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
69;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
70;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
71;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
72;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
73;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
74;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
75;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
76;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
77;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
78;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
79;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
80;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
81;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
82;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
83;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
84;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
85;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
86;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
87;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
88;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
89;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
90;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
91;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
92;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
93;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
94;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
95;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
96;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
97;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
98;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
99;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
100;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
101;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
102;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
103;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
104;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
105;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
106;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
107;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
108;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
109;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
110;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
111;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
112;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
113;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
114;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
115;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
116;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
117;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
118;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
119;5e362a840449a04cede08e30cc211b0495f16260;javaparser-core/src/main/java/com/github/javaparser/metamodel/PropertyMetaModel.java;formatting conflict;none;not_floss;javaparser
120;99594f739c8697741637ad95aeef8925953af44d;realm/src/main/java/io/realm/Realm.java;true positive;;;realm
121;0393fbf3112e9f78e6b0ed278dfc1e3b7ff5465a;realm/src/main/java/io/realm/Realm.java;formatting conflict;none;not_floss;realm
122;463742ab0ada407592d58af772e4e39e0b5b38c7;realm-annotations-processor/src/test/resources/io/realm/SimpleRealmProxy.java;true positive;none;not_floss;realm
123;26c34ba7f398e73a01baeaee27a64ff40260647c;realm/src/main/java/io/realm/Realm.java;true positive;none;not_floss;realm
124;03e7e6b28b7f1bba1b730519bb61996c89e3e7f1;realm/realm-library/src/main/java/io/realm/RealmQuery.java;true positive;none;not_floss;realm
125;03e7e6b28b7f1bba1b730519bb61996c89e3e7f1;realm/realm-library/src/main/java/io/realm/RealmQuery.java;true positive;none;not_floss;realm
126;03e7e6b28b7f1bba1b730519bb61996c89e3e7f1;realm/realm-library/src/main/java/io/realm/RealmQuery.java;true positive;none;not_floss;realm
127;03e7e6b28b7f1bba1b730519bb61996c89e3e7f1;realm/realm-library/src/main/java/io/realm/RealmQuery.java;true positive;none;not_floss;realm
128;03e7e6b28b7f1bba1b730519bb61996c89e3e7f1;realm/realm-library/src/main/java/io/realm/RealmQuery.java;true positive;none;not_floss;realm
129;03e7e6b28b7f1bba1b730519bb61996c89e3e7f1;realm/realm-library/src/main/java/io/realm/RealmQuery.java;true positive;none;not_floss;realm
130;03e7e6b28b7f1bba1b730519bb61996c89e3e7f1;realm/realm-library/src/main/java/io/realm/internal/TableQuery.java;unhandled refactoring conflict;change method declaration;not_floss;realm
131;03e7e6b28b7f1bba1b730519bb61996c89e3e7f1;realm/realm-library/src/main/java/io/realm/internal/TableQuery.java;unhandled refactoring conflict;change method declaration;not_floss;realm
132;dde9ab8c54a7970ed0c0b4e64c26d743302daa90;realm/realm-library/src/main/java/io/realm/internal/TableQuery.java;true positive;none;not_floss;realm
133;77818a7dc83e501849645701ef2751499ce4aed7;realm/realm-library/src/main/java/io/realm/rx/RealmObservableFactory.java;ordering conflict;none;not_floss;realm
134;e77f55c625d9545989309e1a1f82ee9f4d249c40;realm/realm-library/src/main/java/io/realm/RealmFieldType.java;ordering conflict;none;not_floss;realm
135;e77f55c625d9545989309e1a1f82ee9f4d249c40;realm/realm-library/src/main/java/io/realm/RealmFieldType.java;ordering conflict;none;not_floss;realm
136;b1954a04c72706c8d4cf5af945366d3226e88f61;tightdb-java-core/src/main/java/com/tightdb/typed/TableCursorColumn.java;true positive;none;not_floss;realm
137;565065c615e5142d3354ec3f81724967500cfbae;doc/ref/examples/src/com/tightdb/refdoc/DynQueryIntro.java;true positive;none;not_floss;realm
138;3e1310755be871ec120633637f17afe3a439f4bc;realm/realm-library/src/main/java/io/realm/internal/ObjectServerFacade.java;true positive;none;not_floss;realm
139;8c0778ed279e93806878e519e5e3d93caa370ced;/realm/realm-annotations-processor/src/test/resources/io/realm/DefaultRealmModuleMediator.java;true positive;none;not_floss;realm
140;8c0778ed279e93806878e519e5e3d93caa370ced;/realm/realm-annotations-processor/src/test/resources/io/realm/DefaultRealmModuleMediator.java;true positive;none;not_floss;realm
141;8c0778ed279e93806878e519e5e3d93caa370ced;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;true positive;none;not_floss;realm
142;8c0778ed279e93806878e519e5e3d93caa370ced;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;true positive;none;not_floss;realm
143;8c0778ed279e93806878e519e5e3d93caa370ced;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;true positive;none;not_floss;realm
144;8c0778ed279e93806878e519e5e3d93caa370ced;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;true positive;none;not_floss;realm
145;ec64a55825d1ab518a7cf46c5e5600b91351b5da;tightdb-java-test/src/test/java/com/tightdb/typed/AbstractDataOperationsTest.java;ordering conflict;none;not_floss;realm
146;9401ff789334de769c06e63a56a7ccb45e87e44e;src/main/java/com/tightdb/lib/TightDB.java;true positive;none;not_floss;realm
147;580843af917c4a3a0f00b1fce4075c412d9ec980;realm/src/androidTest/java/io/realm/RealmTest.java;true positive;none;not_floss;realm
148;ec14db605e6be11bc9f2cb9bb002225a241e1c9c;realm/src/androidTest/java/io/realm/RealmResultsTest.java;true positive;none;not_floss;realm
149;ec14db605e6be11bc9f2cb9bb002225a241e1c9c;realm/src/androidTest/java/io/realm/RealmTest.java;true positive;none;not_floss;realm
150;ec14db605e6be11bc9f2cb9bb002225a241e1c9c;realm/src/androidTest/java/io/realm/RealmTest.java;true positive;none;not_floss;realm
151;ec14db605e6be11bc9f2cb9bb002225a241e1c9c;realm/src/androidTest/java/io/realm/TestHelper.java;ordering conflict;none;not_floss;realm
152;e502366937b93e09a6aba4ca8821fdc50ac2d874;realm/realm-library/src/androidTest/java/io/realm/SortTest.java;formatting conflict;none;not_floss;realm
153;ebd7e5879065bf7439588703284b7a5eb64e1eab;realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmProxyClassGenerator.java;true positive;none;not_floss;realm
154;c50950e1964fe4d2fb8a95073f6def9dd2edfbc9;realm/realm-library/src/androidTest/java/io/realm/RealmAsyncQueryTests.java;true positive;none;not_floss;realm
155;c50950e1964fe4d2fb8a95073f6def9dd2edfbc9;realm/realm-library/src/androidTest/java/io/realm/RealmAsyncQueryTests.java;true positive;none;not_floss;realm
156;fa982b07c69aca919e4483d4b15c1bdc1039b993;realm/src/main/java/io/realm/Realm.java;true positive;none;not_floss;realm
157;fa982b07c69aca919e4483d4b15c1bdc1039b993;realm/src/main/java/io/realm/Realm.java;true positive;none;not_floss;realm
158;fa982b07c69aca919e4483d4b15c1bdc1039b993;realm-annotations-processor/src/test/resources/io/realm/SimpleRealmProxy.java;true positive;none;not_floss;realm
159;fa982b07c69aca919e4483d4b15c1bdc1039b993;realm-annotations-processor/src/test/resources/io/realm/BooleansRealmProxy.java;unhandled refactoring conflict;change method declaration;not_floss;realm
160;fa982b07c69aca919e4483d4b15c1bdc1039b993;realm-annotations-processor/src/test/resources/io/realm/BooleansRealmProxy.java;unhandled refactoring conflict;change method declaration;not_floss;realm
161;fa982b07c69aca919e4483d4b15c1bdc1039b993;realm-annotations-processor/src/test/resources/io/realm/AllTypesRealmProxy.java;true positive;change method declaration;not_floss;realm
162;fa982b07c69aca919e4483d4b15c1bdc1039b993;realm-annotations-processor/src/main/java/io/realm/processor/RealmProxyClassGenerator.java;true positive;none;not_floss;realm
163;936a2921282bf171b06c3c77450e93c78c6beb7d;core/src/main/java/com/google/errorprone/bugpatterns/BugChecker.java;true positive;none;not_floss;error-prone
164;e55275fc6df6b1b6b6e56a3c905da8dbea05d4df;core/src/main/java/com/google/errorprone/Scanner.java;unhandled refactoring conflict;change method declaration;floss;error-prone
165;9caa3b58f0876ed46604a2a43893574d35f344d4;core/src/main/java/com/google/errorprone/bugpatterns/BugChecker.java;ordering conflict;none;not_floss;error-prone
166;f95b432f949ca794b9445058d5f5fa185142c7ff;/core/src/main/java/com/google/errorprone/ErrorProneScanner.java;true positive;inline method;floss;error-prone
167;f95b432f949ca794b9445058d5f5fa185142c7ff;core/src/main/java/com/google/errorprone/matchers/Matchers.java;ordering conflict;none;not_floss;error-prone
168;07559b47674594fdf40f2855f83b492f67f9093c;core/src/test/java/com/google/errorprone/CompilationTestHelper.java;unhandled refactoring conflict;change method declaration;floss;error-prone
169;0e97a336019b2590a5a486cd4d0249a60db36eb7;/core/src/main/java/com/google/errorprone/ErrorProneScanner.java;unhandled refactoring conflict;inline method;floss;error-prone
170;0e97a336019b2590a5a486cd4d0249a60db36eb7;core/src/main/java/com/google/errorprone/matchers/Matchers.java;ordering conflict;none;not_floss;error-prone
171;5070bb4801aaeb9f30d56222ccae5cc90d0aadef;core/src/main/java/com/google/errorprone/ErrorProneScanner.java;true positive;none;not_floss;error-prone
